Date,Open,High,Low,Close,Adj Close,Volume
2007-08-30,260.5,264.75,256.25,261.5,201.936691,7003172
2007-08-31,263,267.424988,261.75,266.087494,205.479202,2377496
2007-09-03,267.5,268.75,263.350006,265.3125,204.880768,2496264
2007-09-04,266.25,271.924988,265.25,266.524994,205.817062,2182756
2007-09-05,266.75,270.737488,266.274994,268.087494,207.023666,3516964
2007-09-06,266.25,270.25,265.25,269.5,208.114471,1871860
2007-09-07,269.25,271.125,267.5,269.0625,207.776627,1691576
2007-09-10,269.0625,269.0625,261,261.8125,202.178009,2201060
2007-09-11,273.612488,273.612488,255,255.837494,197.56395,3386556
2007-09-12,257.5,259.4375,253.375,253.899994,196.067734,2344104
2007-09-13,256.225006,258.75,252.600006,257.700012,199.002182,2153072
2007-09-14,262.5,262.5,254.524994,255.612503,197.390213,1900228
2007-09-17,256.25,257.950012,248.925003,249.412506,192.602402,5086176
2007-09-18,249.25,251.925003,248.25,250.612503,193.529037,4942808
2007-09-19,256.25,258.424988,254.300003,255.762497,197.506058,4642668
2007-09-20,255,255.524994,249.300003,250.512497,193.451843,2355156
2007-09-21,247.75,256.25,244.5,254.449997,196.492462,7928660
2007-09-24,255,257.5,250.050003,251.8125,194.455719,3595068
2007-09-25,252.5,253.5,249.050003,250.425003,193.384277,5400496
2007-09-26,252.5,262.200012,251.25,260.1875,200.923111,8340892
2007-09-27,262.5,266.875,261.75,265.625,205.122101,8602140
2007-09-28,256.25,270,256.25,265.037506,204.668427,6249532
2007-10-01,265.25,265.25,255.75,260.412506,201.096832,2176580
2007-10-03,262.5,273.75,262.475006,269.799988,208.346191,5122872
2007-10-04,271.25,271.25,263.5,269.825012,208.365479,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,207.110535,1744048
2007-10-08,270.262512,274.700012,265.549988,269.587494,208.182022,2662144
2007-10-09,270,276.200012,268.825012,273.737488,211.386734,3707640
2007-10-10,276.174988,282.5625,274.600006,281.375,217.284698,3983236
2007-10-11,283.75,283.850006,265,268,206.956116,5598340
2007-10-12,263,268.75,257.575012,265.875,205.315094,4912920
2007-10-15,267.5,272.912506,264.9375,268.537506,207.371185,6871600
2007-10-16,275,278.75,265.25,267.100006,206.261124,7060528
2007-10-17,265,278.75,250,273.674988,211.338425,6924440
2007-10-18,283.75,287.475006,269.325012,280.962494,216.966019,13645436
2007-10-19,286.962494,287.5,270.600006,277.212494,214.070297,8094132
2007-10-22,279.25,279.25,266.274994,267.987488,207.507904,3836808
2007-10-23,267,275,264.75,265.899994,205.891479,5862364
2007-10-24,275,275,260.825012,262,202.871658,4100988
2007-10-25,264.75,265,259.537506,262.399994,203.181381,4925272
2007-10-26,262.5,271,260.549988,267.825012,207.382095,2960060
2007-10-29,272.25,272.5,265.350006,267,206.74324,3536052
2007-10-30,268,268.75,260.075012,262.125,202.968445,3145804
2007-10-31,261.75,265.924988,254.25,259.5,200.935837,47216528
2007-11-01,263.75,263.75,254.875,255.762497,198.041855,5518404
2007-11-02,252.5,257.5,250.75,255.300003,197.683746,3494680
2007-11-05,255.25,257.700012,251.3125,252.824997,195.767227,1876468
2007-11-06,253.75,254.949997,250,251.074997,194.412201,2198988
2007-11-07,251.274994,252.287506,246.524994,249.262497,193.008774,3504016
2007-11-08,247.524994,249.949997,245,247.412506,191.576324,2686964
2007-11-12,246.3125,246.3125,240,240.962494,186.581924,5280988
2007-11-13,240.962494,243.175003,231.662506,236.837494,183.387802,4697988
2007-11-14,240,261.274994,240,246.675003,191.005219,3588368
2007-11-15,247.75,249.475006,242.5,245.050003,189.746964,2295396
2007-11-16,245,249.5,241.787506,245.725006,190.269577,3666816
2007-11-19,240.024994,251.75,240.024994,248.375,192.321518,2943548
2007-11-20,247.25,247.25,239.524994,240.324997,186.088333,4111392
2007-11-21,240.324997,245,234,236.199997,182.894211,3337028
2007-11-22,242.425003,242.425003,233.75,237.550003,183.939514,2402356
2007-11-23,238.125,241.5,237.4375,240.237503,186.020538,2273540
2007-11-26,245,248.5,242.5,246.274994,190.695465,2234300
2007-11-27,247.625,249.725006,242.524994,248.987503,192.795807,1503964
2007-11-28,250,250.949997,242.5,244.125,189.030685,2927688
2007-11-29,250,250.125,238.75,241.512497,187.007767,5029688
2007-11-30,241.512497,254.5,241.512497,253.050003,195.941483,5334612
2007-12-03,254,266.5,252.600006,262.475006,203.239456,6516348
2007-12-04,262.475006,262.5,256.262512,257.424988,199.329102,1783824
2007-12-05,257.5,261.25,255.125,258.299988,200.006638,2069240
2007-12-06,260,262.924988,257.799988,258.887512,200.461563,4163452
2007-12-07,260,268.012512,256.5625,265.649994,205.697922,4805808
2007-12-10,267.524994,268.5,257.5,258.899994,200.471268,3864020
2007-12-11,262.25,262.25,256.3125,260.325012,201.574631,2907456
2007-12-12,257.049988,265,256.524994,263.350006,203.916992,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,199.309753,4645736
2007-12-14,253.824997,263.75,253.824997,260.100006,201.400421,2720436
2007-12-17,268.100006,268.100006,251.25,253.100006,195.980148,3203328
2007-12-18,252.5,260,250.824997,251.225006,194.52832,3845860
2007-12-19,253,257.200012,252,256.125,198.322525,2671020
2007-12-20,257.375,263.487488,255.75,261.337494,202.358627,3036020
2007-12-24,270,280,262.5,277.424988,214.815506,4655664
2007-12-26,278.75,279.924988,271.537506,275.075012,212.995834,2905996
2007-12-27,276.274994,280,271.637512,277.6875,215.018753,4008568
2007-12-28,275,275,265,270.537506,209.482361,2196596
2007-12-31,270.75,274.012512,263,269.350006,208.562897,2156168
2008-01-01,269.25,269.25,263,263.637512,204.139603,928388
2008-01-02,265,265.25,257.875,262.5,203.258789,2864924
2008-01-03,257.524994,261.25,251.337494,252.762497,195.718857,5168280
2008-01-04,252.762497,255.725006,250.574997,251.300003,194.58638,2318868
2008-01-07,250,252.199997,243.125,243.899994,188.8564,3647344
2008-01-08,245,248,242.324997,246.962494,191.227798,3207732
2008-01-09,248.699997,251.5,247.475006,249.074997,192.863586,2450128
2008-01-10,249.5,252.375,240.5,245.412506,190.027573,3342376
2008-01-11,228.837494,251,228.837494,247.4375,191.595627,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287506,186.059265,4158864
2008-01-15,241.25,242,233.5,235,181.965027,2935588
2008-01-16,235,241.675003,231.25,236.237503,182.923218,3131956
2008-01-17,241.449997,241.5,229.75,230.675003,178.616058,6302096
2008-01-18,232.375,235,224.274994,225.800003,174.841293,4333816
2008-01-21,226,226.175003,201.3125,207.762497,160.874512,4840032
2008-01-22,203.675003,247.5,181.25,200.0625,154.912231,6376872
2008-01-23,214.75,222.5,201.25,217.987503,169.427094,5359120
2008-01-24,217.5,222,206.4375,210.8125,163.850433,2013336
2008-01-25,213.25,224.425003,212.524994,221.149994,171.885056,2243116
2008-01-28,217.5,217.5,206.25,213.574997,165.997513,2485660
2008-01-29,214,221.149994,213.75,216.925003,168.601242,3258712
2008-01-30,220.5,223,215,217.462494,169.019028,3032856
2008-01-31,217.5,222.5,208.837494,218.4375,169.77681,5966956
2008-02-01,221.25,235.274994,218.324997,232.375,180.609512,4169520
2008-02-04,236.25,247.25,234.75,243.912506,189.576813,3730520
2008-02-05,240,243.75,233.912506,238.762497,185.574051,1722872
2008-02-06,232.5,232.5,223.625,226.524994,176.062714,4007952
2008-02-07,226.524994,226.524994,217.762497,219.762497,170.806686,2574652
2008-02-08,221,231.25,220,224.600006,174.566574,2576820
2008-02-11,224.600006,233,215.024994,226.524994,176.062714,3200988
2008-02-12,226.25,231.25,215,216.162506,168.008621,5161328
2008-02-13,218.75,224.25,212.824997,217.237503,168.844177,2185376
2008-02-14,221.25,225,215.25,218.449997,169.786514,2246480
2008-02-15,215,221.762497,215,218.175003,169.57283,2213044
2008-02-18,218.175003,218.75,212.5,213.300003,165.783798,1723160
2008-02-19,214,221,213.75,218.862503,170.107178,1947288
2008-02-20,219.975006,223.662506,218.3125,221.524994,172.176529,3060624
2008-02-21,224.5,232.75,220.5,228.662506,177.723999,3562052
2008-02-22,230,230.225006,221.25,225.137497,174.984299,2401516
2008-02-25,232,232.25,222.5625,225.1875,175.023163,3255460
2008-02-26,231,231,223.75,224.600006,174.566574,4999584
2008-02-27,227,228.712494,218.512497,219.387497,170.515198,2364056
2008-02-28,221.25,222.5,218,220.225006,171.166183,5579004
2008-02-29,220,222.925003,215.875,219.350006,170.486053,3416480
2008-03-03,216.5,217.175003,210,212.149994,164.889954,3141328
2008-03-04,214.5,217.5,211.774994,214.699997,166.871933,3010532
2008-03-05,211.25,220.699997,211.25,218.824997,170.078049,2209348
2008-03-07,215.649994,216.524994,210.5625,211.537506,164.41391,1996828
2008-03-10,211.537506,213.5,207.5,208.412506,161.985077,2494168
2008-03-11,210,210,205,205.875,160.012848,4043520
2008-03-12,209.75,212.5,202.5625,205.887497,160.022583,1884412
2008-03-13,203.75,203.75,190.25,194.925003,151.502182,3408600
2008-03-14,195,203.225006,187.5,200.962494,156.194672,2216056
2008-03-17,193.75,199.425003,192.1875,197.962494,153.862991,1958904
2008-03-18,197.5,207.199997,192.5,204.425003,158.885834,3596080
2008-03-19,207,210,201.387497,202.862503,157.671417,4361924
2008-03-24,202.862503,209.375,202.862503,205.925003,160.051712,3301984
2008-03-25,210,224.962494,208.75,219.125,170.311142,2928896
2008-03-26,235,235,212.887497,219.587494,170.670639,2171768
2008-03-27,218,219,210.274994,213.125,165.647736,6151152
2008-03-28,213.25,218.675003,213,217.762497,169.252182,3633696
2008-03-31,217.762497,217.762497,199.25,202.612503,157.477112,4051860
2008-04-01,205,213.225006,202.5,208.087494,161.732483,2086728
2008-04-02,212.5,217.25,212.3125,212.8125,165.404907,1428844
2008-04-03,212.5,223,212.5,221.350006,172.040512,3287172
2008-04-04,221.5,222.475006,215.012497,218.225006,169.611649,2020844
2008-04-07,223.75,230.024994,219.550003,226.024994,175.674103,3659528
2008-04-08,226.25,226.75,218.75,221.837494,172.419418,4055352
2008-04-09,220,223,217.25,219.0625,170.262604,1482600
2008-04-10,220,229.912506,219.25,224.887497,174.789917,2925932
2008-04-11,225.762497,231.25,223.3125,227,176.4319,2189264
2008-04-15,230.5,246.25,220.100006,243.537506,189.285461,5703772
2008-04-16,246.25,250.5,240.5,242.975006,188.848221,6438768
2008-04-17,249.925003,252.5,244.887497,250.225006,194.483109,3999556
2008-04-21,252.25,258.75,246.649994,248.350006,193.025818,3399296
2008-04-22,246.237503,246.237503,220.5,221.800003,172.390289,13785196
2008-04-23,221.75,226.425003,220.012497,222.287506,172.769165,6326156
2008-04-24,226,226.225006,216,222.6875,173.080063,15290096
2008-04-25,228,228,221.25,222.324997,172.798309,6828568
2008-04-28,202.25,224,180,220.425003,171.321564,6598136
2008-04-29,220.512497,232.5,217.537506,227.637497,176.927353,16209848
2008-04-30,229.024994,233.9375,226.625,230.25,178.957947,9487980
2008-05-02,231.25,240.5,231,235.9375,183.378448,5298780
2008-05-05,236.25,237.375,230.287506,231.862503,180.211182,3613764
2008-05-06,227.5,237.5,218.149994,234.262497,182.076508,3982796
2008-05-07,237.5,244.975006,237.5,241.6875,187.847519,12585540
2008-05-08,241.225006,241.25,229.5,236.75,184.009857,10845832
2008-05-09,239.75,239.75,227.5,229.25,178.180725,4492296
2008-05-12,229.25,233.712494,227.574997,231.725006,180.104294,3898508
2008-05-13,232.5,235.350006,222.25,226.262497,175.858643,4462876
2008-05-14,226.25,244.737503,222.787506,242.787506,188.702423,9373188
2008-05-15,243.25,250.5,240.024994,246.1875,191.345016,7177896
2008-05-16,248.5,248.5,242.125,245.262497,190.626083,3838648
2008-05-20,243.75,247.5,236.8125,239.024994,185.778076,4946904
2008-05-21,232,242,228.75,241.274994,187.526886,3140184
2008-05-22,239.125,246.375,237.75,240.287506,186.759399,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,181.173019,5401384
2008-05-26,230,240.725006,229,238.862503,185.651825,5457272
2008-05-27,245,248.5,236.5,242.225006,188.265289,5682072
2008-05-28,242.524994,253.8125,242.524994,252.362503,196.144455,5469588
2008-05-29,252.25,257.087494,246,248.662506,193.268707,8258940
2008-05-30,247.75,262.25,244.5,259.787506,201.915405,15485284
2008-06-02,253.75,264.350006,241.25,245.962494,191.170151,7054764
2008-06-03,240,247.5,234.537506,243.787506,189.479675,4900256
2008-06-04,247.449997,247.449997,236.587494,239.1875,185.904388,3787856
2008-06-05,241.024994,249.199997,241,245.462494,190.781509,5905256
2008-06-06,247.5,249.662506,239.449997,241.550003,187.740646,4137784
2008-06-09,225.5625,241.225006,222.5,228.524994,177.617157,6140140
2008-06-10,227.5,229.75,216.75,219.75,170.796936,6155372
2008-06-11,222.5,227.5,220,222.587494,173.002319,4113368
2008-06-12,223.5,225.600006,214.25,222.0625,172.59433,2464004
2008-06-13,220,230.475006,220,227.399994,176.742767,6732432
2008-06-16,229.75,232,225.8125,227.699997,176.975952,6541784
2008-06-17,226.25,231.75,226.25,230.324997,179.016144,3504824
2008-06-18,230.199997,230.25,222.75,225.225006,176.007507,6431336
2008-06-19,220.0625,224.5,220,222,173.487305,3289068
2008-06-20,224.975006,224.975006,210.387497,215.962494,168.769104,8157760
2008-06-23,215.962494,219.862503,210.75,214.612503,167.714142,3572312
2008-06-24,212.5,216.925003,205.850006,211.100006,164.969208,9287176
2008-06-25,210,221.25,207.824997,219.199997,171.299164,5914196
2008-06-26,221,224.5,215.100006,220.337494,172.188065,7028316
2008-06-27,220.337494,220.337494,212.787506,216.375,169.091446,6260948
2008-06-30,217.75,219.5,212.5,214.550003,167.665253,3258044
2008-07-01,216.25,218,208.762497,211.925003,165.613876,5059616
2008-07-02,212.5,222,210,219.125,171.240555,8141112
2008-07-03,220.25,220.25,205.137497,214.162506,167.362442,4172528
2008-07-04,217.475006,217.512497,208.875,211.125,164.98877,3939584
2008-07-07,211.25,216,208,213.0625,166.502869,1794132
2008-07-08,207.537506,211.25,204.5,207.550003,162.194946,3947624
2008-07-09,212.5,222.487503,212.5,219.1875,171.289322,3578548
2008-07-10,217.5,222.25,213.087494,217.100006,169.658035,3504368
2008-07-11,229.25,235.75,196.350006,199.649994,156.021301,5523784
2008-07-14,200,200,190.25,191.962494,150.013687,4559896
2008-07-15,191.962494,196.612503,184.287506,187.662506,146.653427,4509844
2008-07-16,188.662506,193.412506,178.975006,182.024994,142.247849,5739900
2008-07-17,183.75,196.725006,182.512497,195.8125,153.022446,10350716
2008-07-18,195,200.5,187.25,198.462494,155.093262,8339496
2008-07-21,199.75,203.75,195.75,203.199997,158.795532,3582068
2008-07-22,204,210.987503,201.512497,207.962494,162.517303,4241164
2008-07-23,207.5,217.5,204.725006,215.137497,168.124313,5971420
2008-07-24,218.625,218.625,198.087494,200.637497,156.792969,11742336
2008-07-25,199.800003,212.375,195.5,199.800003,156.138519,8842536
2008-07-28,200,204.237503,196.25,201.5625,157.515823,1969372
2008-07-29,201.675003,203.449997,198,202.237503,158.043381,2472192
2008-07-30,211.5,211.5,200,209.737503,163.904404,4420076
2008-07-31,210,210.5,205.375,208.4375,163.473083,5195580
2008-08-01,206.25,214.237503,202.8125,210.162506,164.825989,4011724
2008-08-04,203.75,210,202.75,203.837494,159.865417,5238928
2008-08-05,203.850006,208.75,201.3125,207.425003,162.679001,4768200
2008-08-06,209.975006,217.487503,209.100006,215.137497,168.727676,5009932
2008-08-07,214.75,217.475006,211.25,213.337494,167.316086,3072320
2008-08-08,211.237503,214.25,208.350006,211.274994,165.698471,2086672
2008-08-11,213,214.449997,206.125,208.487503,163.512375,3405100
2008-08-12,208.75,210.925003,203.75,204.8125,160.630051,3323504
2008-08-13,200,209.425003,200,207.074997,162.404495,3697968
2008-08-14,207.25,211.162506,202.75,208.300003,163.36528,3741508
2008-08-18,210,213.100006,208.75,210.387497,165.002426,1956648
2008-08-19,211.125,212.75,208.774994,210.3125,164.943558,1953300
2008-08-20,210.675003,212.25,208.75,210.399994,165.012161,1127256
2008-08-21,209,210.5,203.800003,204.462494,160.355591,1976516
2008-08-22,204.75,206.1875,200.875,204.75,160.581009,2645284
2008-08-25,206,208.75,204,204.550003,160.424179,942244
2008-08-26,202.487503,209.237503,202.487503,208.512497,163.531876,2205004
2008-08-27,205.024994,209,203.274994,204.612503,160.473221,2131788
2008-08-28,205,206.0625,195.662506,198.087494,155.355789,6580688
2008-08-29,200,204.987503,200,203.050003,159.247803,1998500
2008-09-01,203.75,205,201.75,203.737503,159.786926,1527432
2008-09-02,203.737503,213.25,203.737503,212.199997,166.423935,2647848
2008-09-04,211.25,213.699997,208.087494,211.050003,165.522034,2461676
2008-09-05,212.5,212.5,206.25,209.600006,164.384842,2445368
2008-09-08,215,218.600006,210.5,214.175003,167.972885,5170432
2008-09-09,213.75,217.925003,210,216.199997,169.56102,2815328
2008-09-10,215.287506,217.550003,212.024994,212.725006,166.835663,3063456
2008-09-11,212.725006,217,207.25,209.175003,164.051468,1908976
2008-09-12,216.25,216.25,200.237503,202.637497,158.924255,3573964
2008-09-15,195,199.75,186.25,190.149994,149.1306,8550948
2008-09-16,187.375,187.75,181.25,187.212494,146.826767,5072364
2008-09-17,187,191.162506,182,182.524994,143.150467,4200868
2008-09-18,182,187.25,167.75,180.287506,141.39563,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712494,150.355972,9544368
2008-09-22,217,217,188.25,191.699997,150.346176,4472944
2008-09-23,178.837494,191.925003,178.837494,180.25,141.366241,2966120
2008-09-24,181.137497,187,172.574997,178.262497,139.80748,7380724
2008-09-25,178.274994,179.962494,167.762497,172.100006,134.974335,15122632
2008-09-26,175,175,166.550003,169.050003,132.582306,4217244
2008-09-29,169.699997,169.699997,153,155,121.563171,5578636
2008-09-30,148,169.175003,147.5,166.399994,130.503952,8391372
2008-10-01,167.399994,171.225006,161.337494,167.9375,131.709808,6017916
2008-10-03,166.237503,166.237503,160.587494,164.375,128.915833,4172404
2008-10-06,162.8125,162.8125,150,154.75,121.367119,5882984
2008-10-07,157.787506,166.25,141.5,143.975006,112.916489,8884604
2008-10-08,138.75,140.737503,127,136.649994,107.171638,8301380
2008-10-10,135,137.5,120.099998,131.199997,102.897339,13742076
2008-10-13,131.987503,150.725006,131.199997,143.212494,112.318527,13866024
2008-10-14,149.75,154.850006,145.337494,148.175003,116.210457,7424624
2008-10-15,146.25,147.162506,133.824997,135.774994,106.485413,5308752
2008-10-16,131.25,132.175003,116.974998,123.75,97.054474,8031800
2008-10-17,125,132.25,111.25,113.462502,88.986244,9743540
2008-10-20,124.162498,126.25,113.8125,122.837502,96.338844,12413060
2008-10-21,134.600006,141.975006,123.337502,139.774994,109.622528,11804900
2008-10-22,138.75,138.75,127.775002,136.662506,107.18148,6020668
2008-10-23,131.162506,147,125.3125,136.824997,107.308937,10501016
2008-10-24,125.925003,134.100006,110,124.712502,97.809357,8479936
2008-10-27,120.25,129.5,103.837502,124.1875,97.397621,8972576
2008-10-29,140.5,143.75,132.5625,135.199997,106.678734,10955572
2008-10-31,142.25,148.75,132.4375,134.375,106.027786,10375980
2008-11-03,139.987503,145.75,131.762497,136.850006,107.980675,7532020
2008-11-04,149.149994,149.149994,122.5,127.125,100.30722,9422540
2008-11-05,128.75,137.225006,125,126.599998,99.892952,9233164
2008-11-06,132.125,132.125,120.525002,125.050003,98.669945,7861916
2008-11-07,125,133.75,121.4375,131.287506,103.591599,5877720
2008-11-10,137.475006,138.125,128.762497,136.612503,107.793282,4099016
2008-11-11,135.5,136.9375,130,132.212494,104.321434,6498776
2008-11-12,132.212494,138.612503,128.762497,133.725006,105.514877,7742044
2008-11-14,136.25,137.125,130.875,132.712494,104.715965,6617464
2008-11-17,132.25,134.25,126.375,129.75,102.378456,8090972
2008-11-18,130,130,120,120.787498,95.306625,9755152
2008-11-19,122.5,124,117.925003,120.662498,95.208,8175088
2008-11-20,120,120,115,118.25,93.304443,5016448
2008-11-21,117.425003,129.25,115,126.612503,99.902832,6845692
2008-11-24,126,132.912506,122.5625,129.975006,102.556,8370556
2008-11-25,129.774994,134.987503,125.012497,126,99.419548,5774020
2008-11-26,125.8125,132.5,124.287498,131.862503,104.045296,6135556
2008-11-27,131.862503,131.862503,131.862503,131.862503,104.045296,0
2008-11-28,129.5,142,129.5,139.850006,110.347794,12138064
2008-12-01,139.850006,148.4375,139.087494,141.037506,111.284782,11958704
2008-12-02,142.5,142.5,130.762497,133.212494,105.110504,6658808
2008-12-03,134.087494,137.925003,130.399994,133.699997,105.495155,9997992
2008-12-04,133.75,138.425003,125.837502,137.350006,108.375183,8256508
2008-12-05,134.600006,136.324997,129.5625,130.449997,102.930748,7105448
2008-12-08,133.75,136.5625,128.100006,130.5625,103.019562,7621404
2008-12-10,137.449997,139.199997,132.375,135.262497,106.728027,8088380
2008-12-11,137.425003,137.425003,125.5,126.912498,100.139542,7300252
2008-12-12,127.487503,127.487503,118.8125,120.324997,94.941711,7121036
2008-12-15,125.5,125.5,116.8125,117.412498,92.643631,5997716
2008-12-16,117.5,121.224998,116.25,119.837502,94.557022,5847868
2008-12-17,121.337502,123,118,119.324997,94.152657,6476068
2008-12-18,118.724998,128.524994,118,127.625,100.701714,5723936
2008-12-19,125.75,133.5,123.525002,128.387497,101.30336,4943988
2008-12-22,129.875,129.875,125.849998,127.637497,100.711617,4106852
2008-12-23,123.800003,127.900002,123.0625,125.150002,98.748825,3567120
2008-12-24,124.175003,126.1875,118.0625,119.537498,94.32032,9148436
2008-12-26,116.300003,123.75,116.300003,117.912498,93.038155,3154564
2008-12-29,119,119.875,115,119.199997,94.054016,4875608
2008-12-30,121.25,123.375,117.5,120.637497,95.188301,3522528
2008-12-31,123.074997,123.074997,118.0625,119.474998,94.271011,2543696
2009-01-02,124.262497,127.175003,123.537498,124.574997,98.295135,5375740
2009-01-05,125.5,130.75,124.5,128.8125,101.638702,4829776
2009-01-06,128.75,130.5,124.5625,126.599998,99.892952,5918992
2009-01-07,129.75,129.949997,116.150002,126.199997,99.577324,9013828
2009-01-09,124.974998,137.449997,121.25,134.237503,105.919281,14219980
2009-01-12,127.912498,132.5,126.275002,128.137497,101.106133,7595416
2009-01-13,124.900002,134.25,122.050003,131.412506,103.690201,13359808
2009-01-14,132,139.399994,132,134.737503,106.313797,5958904
2009-01-15,130,130.75,124.587502,127.612503,100.691872,7171524
2009-01-16,127.175003,129.75,121.625,125.75,99.222252,9790076
2009-01-19,129.475006,129.475006,121.824997,125.1875,98.778419,6868376
2009-01-20,123.675003,126.974998,122.5,124.112503,97.930199,4635196
2009-01-21,122.75,125.25,121.25,123.074997,97.111595,3669860
2009-01-22,123.75,126.012497,120.787498,124.150002,97.959824,4848136
2009-01-23,122.525002,124.724998,120.824997,121.537498,95.89843,3031220
2009-01-27,122.75,128.75,122.75,124.775002,98.452919,5243956
2009-01-28,118.800003,127.5,118.800003,126.862503,100.705421,4789396
2009-01-29,128.012497,129.5,124.025002,128.5,102.00528,10017036
2009-01-30,126.25,128.75,124.574997,127.900002,101.528976,8707524
2009-02-02,127.199997,127.199997,121.787498,122.824997,97.500389,3234692
2009-02-03,123.25,127.449997,123.25,124.962502,99.197159,3808560
2009-02-04,125.75,128.225006,123.25,124.662498,98.959007,2484756
2009-02-05,125,125.650002,119.5625,120.724998,95.833351,4341548
2009-02-06,122.5,126.974998,121.75,125.699997,99.78257,6840388
2009-02-09,125,130.912506,124.162498,128.75,102.203712,4595224
2009-02-10,129.25,132,127.75,131.149994,104.108864,6790772
2009-02-11,129.5,130.75,128,128.6875,102.154129,4502732
2009-02-12,128,128.925003,126.025002,127.474998,101.191605,2844372
2009-02-13,127.5,130,126.75,127.800003,101.449593,3257208
2009-02-16,126.900002,128.737503,124.5,125.1875,99.375778,2501996
2009-02-17,124,124.949997,120,121.3125,96.299728,2950388
2009-02-18,120.337502,122.724998,119.25,120.1875,95.4067,2629412
2009-02-19,120.5,123.199997,119.75,122.375,97.143173,3477072
2009-02-20,121.625,121.875,116.074997,118.512497,94.077019,4771388
2009-02-24,117.5,118.925003,115.125,117.224998,93.055,4495532
2009-02-25,117.5,121.199997,117.5,120.1875,95.4067,5517928
2009-02-26,120.25,122.650002,119.25,120.550003,95.694481,8808288
2009-02-27,120.5,122.25,113.8125,120.775002,95.873062,6750148
2009-03-02,118.525002,120.5,113.699997,114.962502,91.258995,3988944
2009-03-03,113,116.5,109.837502,111.550003,88.55011,3560896
2009-03-04,112,116.112503,111.550003,115.137497,91.397934,3258300
2009-03-05,116.237503,117.724998,114.5,115.800003,91.923859,4284496
2009-03-06,115,121.212502,114.412498,120.425003,95.595215,5805604
2009-03-09,117.775002,120,114.75,115.75,91.88414,4535184
2009-03-12,115.412498,121.25,115.412498,119.349998,94.741859,8617456
2009-03-13,118.337502,127.5,118.337502,126.712502,100.586342,10199700
2009-03-16,127.5,130.699997,125.599998,129.949997,103.156326,4672896
2009-03-17,128.75,129.5,123.262497,124.387497,98.740707,6946172
2009-03-18,125,128.625,125,126.287498,100.24897,6413800
2009-03-19,126.375,129.5,125.400002,128.737503,102.193771,7382584
2009-03-20,132.225006,132.225006,126.375,127.449997,101.171783,4139380
2009-03-23,131.125,132.399994,127.75,129.912506,103.126526,4587312
2009-03-24,130.550003,133.125,128.050003,130.412506,103.523468,6681544
2009-03-25,125.912498,132.475006,125.912498,131.5,104.386711,3831616
2009-03-26,128.162506,144.487503,128.162506,139.612503,110.826553,15230328
2009-03-27,134.162506,146.25,134.162506,143.712494,114.0812,7079424
2009-03-30,133.4375,142.5,129.5,130.8125,103.840965,5148188
2009-03-31,131.25,135.975006,131.25,134.637497,106.877296,4777672
2009-04-01,134,138.449997,130.125,136.125,108.058136,6724568
2009-04-02,136.412506,146.75,136.412506,144.6875,114.855125,8503764
2009-04-06,146.199997,148.5,143.925003,144.887497,115.013947,5414580
2009-04-08,146.274994,153.425003,140.25,151.037506,119.895866,10193512
2009-04-09,153,154.975006,148.5625,150.637497,119.578339,6586724
2009-04-13,151.125,152.25,143.800003,148.0625,117.534286,4121008
2009-04-15,137.887497,145.449997,137.512497,144.425003,114.646767,9767236
2009-04-16,145,147.25,141.800003,143.012497,113.525505,8868964
2009-04-17,144.199997,149.875,141.274994,143.274994,113.733902,6664024
2009-04-20,138.1875,145.449997,138.1875,140.350006,111.411995,5330200
2009-04-21,144.899994,147.125,136.25,137.6875,109.298462,11488980
2009-04-22,140,141.149994,134.287506,135.737503,107.750511,6584924
2009-04-23,137.375,143.212494,136.300003,142.024994,112.741646,7373712
2009-04-24,139.987503,146.75,139.987503,145.975006,115.877213,5377524
2009-04-27,145.962494,152.199997,143.125,150.475006,119.449379,8141124
2009-04-28,149.774994,151.962494,144.087494,149.625,118.774612,8388692
2009-04-29,150.5,157.25,150.5,155.899994,123.755768,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,123.458138,0
2009-05-04,157.75,174.899994,157.537506,166.600006,132.249634,11142936
2009-05-05,167.25,168.737503,159.024994,162.75,129.193466,8822316
2009-05-06,159.5625,162.425003,153.75,158.837494,126.087669,52522096
2009-05-07,159,161.25,154.824997,157.925003,125.363297,7738864
2009-05-08,157,160.5,154.625,157.737503,125.214455,9001752
2009-05-11,159.625,159.912506,152.25,153.8125,122.098724,5298612
2009-05-12,152.5,161.449997,152.5,160.274994,127.228737,9487452
2009-05-13,160.5,161.225006,153.75,155.425003,123.378799,7324800
2009-05-14,154.5,156.75,151.324997,154.949997,123.001663,9443176
2009-05-15,156,163.712494,156,161.012497,127.814178,10942472
2009-05-18,191.649994,197.899994,173.75,185.962494,147.619843,73380
2009-05-19,187.5,187.5,163.899994,167.4375,132.914444,13015576
2009-05-20,167.5,175.487503,165.75,169.162506,134.283768,8507664
2009-05-21,167.5,171.25,161,161.862503,128.488953,4459324
2009-05-22,157.5,161.25,157.5,158.512497,125.829674,5861456
